xpath_id,source,xml_version,level,xpath,raw_group_root,group_root,master_detail,default_column_name,default_data_type,default_data_length,sample_value,group_level
197,OSCE,2.0,5,/Data/Products/Product/Server/OSLanguageID,/Data/Products/Product/Server,/Data/Products/Product/Server,M,Server_OSLanguageID,int,,11274,4
2826,TP,1.0,5,/config/smsstate/idAgentInfo/agentInfo/@comm,/config/smsstate/idAgentInfo/agentInfo,/config/smsstate/idAgentInfo,D,agentInfo_comm,varchar,10,yes,4
4687,DDI,1.0,6,/data/other/cav_ddna_meta/smb2/flow_cnt/h19,/data/other/cav_ddna_meta/smb2/flow_cnt,/data/other/cav_ddna_meta/smb2/flow_cnt,M,smb2_flow_cnt_h19,int,,107984,5
2695,IMSS,1.0,5,/pr/product/OperationSummary/SenderFilteringSummary/SMTPThrottling,/pr/product/OperationSummary/SenderFilteringSummary,/pr/product/OperationSummary,M,SenderFilteringSummary_SMTPThrottling,int,,0,4
4864,DDAn,1.0,6,/Data/Configuration/ICAP/DefaultMIMEType/ImageDefaultMIMEType/Type,/Data/Configuration/ICAP/DefaultMIMEType/ImageDefaultMIMEType/Type,/Data/Configuration/ICAP,D,DefaultMIMEType_Type,varchar,42,image/vnd.microsoft.icon,6
205,OSCE,2.0,5,/Data/Products/Product/Server/ProductVersion,/Data/Products/Product/Server,/Data/Products/Product/Server,M,Server_ProductVersion,varchar,21,11.0.1028,4
2834,TP,1.0,5,/config/smsstate/idAgentInfo/agentInfo/@version,/config/smsstate/idAgentInfo/agentInfo,/config/smsstate/idAgentInfo,D,agentInfo_version,varchar,18,1.0.0.1351,4
4695,DDI,1.0,6,/data/other/cav_ddna_meta/smb2/trans_cnt/h03,/data/other/cav_ddna_meta/smb2/trans_cnt,/data/other/cav_ddna_meta/smb2/trans_cnt,M,smb2_trans_cnt_h03,int,,104781,5
2703,IMSS,1.0,4,/pr/product/SystemInfo/PlatformInfo,/pr/product/SystemInfo,/pr/product/SystemInfo,M,SystemInfo_PlatformInfo,varchar,18,VMWare ESX,3
4872,DDAn,1.0,5,/Data/Configuration/ICAP/TrueTileTypeValidation/Enable,/Data/Configuration/ICAP/TrueTileTypeValidation,/Data/Configuration/ICAP,M,TrueTileTypeValidation_Enable,varchar,10,false,4
213,OSCE,2.0,2,/Data/ProtocolVersion,/Data,/Data,M,Data_ProtocolVersion,int,,1,1
2842,TP,1.0,6,/config/smsstate/ngfwHAClusters/haCluster/clusterSettings/@softwareChk,/config/smsstate/ngfwHAClusters/haCluster/clusterSettings,/config/smsstate/ngfwHAClusters/haCluster,D,clusterSettings_softwareChk,varchar,10,yes,5
4703,DDI,1.0,6,/data/other/cav_ddna_meta/smb2/trans_cnt/h11,/data/other/cav_ddna_meta/smb2/trans_cnt,/data/other/cav_ddna_meta/smb2/trans_cnt,M,smb2_trans_cnt_h11,int,,178105,5
2711,TMCM,2.0,6,/pr/Account/UserAccount/Inventory/Item/@TotalCount,/pr/Account/UserAccount/Inventory/Item,/pr/Account/UserAccount,D,Item_TotalCount,int,,140,5
4880,DDAn,1.0,4,/Data/Configuration/RDQA/MaxOneHundredChildFiles,/Data/Configuration/RDQA,/Data/Configuration/RDQA,M,RDQA_MaxOneHundredChildFiles,int,,1,3
221,WFBS,1.0,6,/pr/products/product/ClientStatus/item/@count,/pr/products/product/ClientStatus/item,/pr/products/product/ClientStatus/item,D,ClientStatus_item_count,int,,1016,5
2850,TP,1.0,4,/config/smsstate/smscertkey/@size,/config/smsstate/smscertkey,/config/smsstate/smscertkey,M,smscertkey_size,int,,2048,3
4711,DDI,1.0,6,/data/other/cav_ddna_meta/smb2/trans_cnt/h19,/data/other/cav_ddna_meta/smb2/trans_cnt,/data/other/cav_ddna_meta/smb2/trans_cnt,M,smb2_trans_cnt_h19,int,,143567,5
2719,TMCM,2.0,7,/pr/Account/UserAccount/Report/Static/Template/@Count,/pr/Account/UserAccount/Report/Static/Template,/pr/Account/UserAccount,D,Template_Count,int,,10,6
4888,DDAn,1.0,4,/Data/Configuration/RDQA/SandboxUrlQuickMode,/Data/Configuration/RDQA,/Data/Configuration/RDQA,M,RDQA_SandboxUrlQuickMode,int,,1,3
229,WFBS,1.0,5,/pr/products/product/GUID/@value,/pr/products/product/GUID,/pr/products/product/GUID,M,GUID_value,varchar,81,6be8454a-24bb-4502-a2c8-591c62df460c,4
2858,TP,1.0,5,/config/smsstate/smsconfig/autodv/@download,/config/smsstate/smsconfig/autodv,/config/smsstate/smsconfig,M,autodv_download,varchar,10,yes,4
4719,DDI,1.0,6,/data/other/cav_ddna_meta/smtp/flow_cnt/h03,/data/other/cav_ddna_meta/smtp/flow_cnt,/data/other/cav_ddna_meta/smtp/flow_cnt,M,smtp_flow_cnt_h03,int,,29141,5
2727,TMCM,2.0,4,/pr/ADInfo/User/@Count,/pr/ADInfo/User,/pr/ADInfo/User,M,User_Count,int,,103333,3
4896,DDI,1.0,5,/data/other/marsd_stat/dddna/http_4xx_counts,/data/other/marsd_stat/dddna,/data/other/marsd_stat/dddna,M,dddna_http_4xx_counts,int,,28621,4
237,OSCE,1.0,2,/Data/AC,/Data,/Data,M,Data_AC,varchar,47,SWALJT4TEAGK8L46GQ22A4UB8L36GGH,1
2866,TP,1.0,5,/config/smsstate/smsconfig/dvpkg/@active,/config/smsstate/smsconfig/dvpkg,/config/smsstate/smsconfig,M,dvpkg_active,varchar,10,true,4
4727,DDI,1.0,6,/data/other/cav_ddna_meta/smtp/flow_cnt/h11,/data/other/cav_ddna_meta/smtp/flow_cnt,/data/other/cav_ddna_meta/smtp/flow_cnt,M,smtp_flow_cnt_h11,int,,128792,5
2735,TMCM,2.0,5,/pr/OperationCenter/Compliances/Compliance/@IndicatorLow,/pr/OperationCenter/Compliances/Compliance,/pr/OperationCenter/Compliances/Compliance,D,Compliance_IndicatorLow,int,,22,4
4904,DDI,1.0,5,/data/product_info/hardware_info/nic/eth17,/data/product_info/hardware_info/nic,/data/product_info/hardware_info/nic,M,nic_eth17,varchar,167,5e:00.1 Ethernet controller: Intel Corporation Ethernet Controller X710 for 10GbE SFP+ (rev 02),4
245,OSCE,1.0,2,/Data/Product_Version,/Data,/Data,M,Data_Product_Version,varchar,15,10.6.5381,1
2874,TP,1.0,5,/config/smsstate/smsconfig/entitlement/@version,/config/smsstate/smsconfig/entitlement,/config/smsstate/smsconfig,M,entitlement_version,varchar,140,There is no license installed on the SMS.  Please install a valid license first.,4
4735,DDI,1.0,6,/data/other/cav_ddna_meta/smtp/flow_cnt/h19,/data/other/cav_ddna_meta/smtp/flow_cnt,/data/other/cav_ddna_meta/smtp/flow_cnt,M,smtp_flow_cnt_h19,int,,34664,5
2743,TMCM,2.0,6,/pr/OperationCenter/Compliances/Compliance/Settings/@Value,/pr/OperationCenter/Compliances/Compliance/Settings,/pr/OperationCenter/Compliances/Compliance,D,Settings_Value,int,,14,5
4912,DDI,1.0,5,/data/product_setting/rdqa_page/ncie_related/cpr,/data/product_setting/rdqa_page/ncie_related,/data/product_setting/rdqa_page/ncie_related,M,ncie_related_cpr,int,,0,4
259,OSCE,2.0,6,/Data/Products/Product/EndPoint/CPU_Type/@CPU_32bit,/Data/Products/Product/EndPoint/CPU_Type,/Data/Products/Product/EndPoint/CPU_Type,M,CPU_Type_CPU_32bit,int,,10894,5
2882,TP,1.0,7,/config/smsstate/smsconfig/entitlement/statuses/smsStatus/@serial,/config/smsstate/smsconfig/entitlement/statuses/smsStatus,/config/smsstate/smsconfig,D,smsStatus_serial,varchar,49,SERVR-0001-A03-0796-4904-USA,6
4743,DDI,1.0,6,/data/other/cav_ddna_meta/smtp/trans_cnt/h03,/data/other/cav_ddna_meta/smtp/trans_cnt,/data/other/cav_ddna_meta/smtp/trans_cnt,M,smtp_trans_cnt_h03,int,,12563,5
2751,TMCM,2.0,5,/pr/SOInfo/SODetectionCount/SODetection/@SOType,/pr/SOInfo/SODetectionCount/SODetection,/pr/SOInfo/SODetectionCount/SODetection,D,SODetection_SOType,varchar,11,Domain,4
4920,DDI,1.0,5,/data/product_setting/rdqa_page/ncie_related/tcp_portsweep_sensitive_level,/data/product_setting/rdqa_page/ncie_related,/data/product_setting/rdqa_page/ncie_related,M,ncie_related_tcp_portsweep_sensitive_level,int,,2,4
267,OSCE,2.0,6,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP,/Data/Products/Product/Server/BT_SuspiciousObjectList,/Data/Products/Product/Server/BT_SuspiciousObjectList,M,BT_SuspiciousObjectList_BT_USE_IP,int,,0,5
2890,TP,1.0,6,/config/smsstate/smsconfig/radius/radius1/@configured,/config/smsstate/smsconfig/radius/radius1,/config/smsstate/smsconfig,M,radius1_configured,varchar,10,yes,5
4751,DDI,1.0,6,/data/other/cav_ddna_meta/smtp/trans_cnt/h11,/data/other/cav_ddna_meta/smtp/trans_cnt,/data/other/cav_ddna_meta/smtp/trans_cnt,M,smtp_trans_cnt_h11,int,,118237,5
2759,TMCM,2.0,5,/pr/SOInfo/SOProvider/SOWeeklyCount/@File,/pr/SOInfo/SOProvider/SOWeeklyCount,/pr/SOInfo/SOProvider/SOWeeklyCount,D,SOWeeklyCount_File,int,,8397,4
4928,VNFS,1.0.0,3,/Component/Director/@cpuUsage,/Component/Director,/Component,M,Director_cpuUsage,numeric,"4,2",10.21,2
276,DDI,1.0,5,/data/product_info/engine_version/sandcastle/client,/data/product_info/engine_version/sandcastle,/data/product_info/engine_version,M,engine_version_sandcastle_client,varchar,41,5.0.1265,4
2898,TP,1.0,5,/config/smsstate/smsconfig/smscerts/@ocsp-settings,/config/smsstate/smsconfig/smscerts,/config/smsstate/smsconfig,M,smscerts_ocsp-settings,int,,1,4
4759,DDI,1.0,6,/data/other/cav_ddna_meta/smtp/trans_cnt/h19,/data/other/cav_ddna_meta/smtp/trans_cnt,/data/other/cav_ddna_meta/smtp/trans_cnt,M,smtp_trans_cnt_h19,int,,22181,5
2767,TMCM,2.0,6,/pr/SOInfo/SOTotalCount/SOCategory/SOCount/@Quarantine,/pr/SOInfo/SOTotalCount/SOCategory/SOCount,/pr/SOInfo/SOTotalCount/SOCategory,D,SOCount_Quarantine,int,,7703,5
4936,VNFS,1.0.0,3,/Component/Director/@uuid,/Component/Director,/Component,M,Director_uuid,varchar,63,36c3895d-381b-4355-9241-57ca9ae00fcd,2
284,DDI,1.0,4,/data/product_info/hardware_info/hdd_size,/data/product_info/hardware_info,/data/product_info/hardware_info,M,hardware_info_hdd_size,int,,1952448512,3
2906,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion/@sslv2Hello,/config/smsstate/smsconfig/smsTlsProtocolVersions/deviceAuthTlsProtocolVersion,/config/smsstate/smsconfig,M,deviceAuthTlsProtocolVersion_sslv2Hello,varchar,10,false,5
4767,DDI,1.0,4,/data/other/monitored_traffic/h02,/data/other/monitored_traffic,/data/other/monitored_traffic,M,monitored_traffic_h02,int,,11629022200,3
2775,TMCM,2.0,6,/pr/SOInfo/SOTotalCount/UserDefined/SOCount/@TotalCount,/pr/SOInfo/SOTotalCount/UserDefined/SOCount,/pr/SOInfo/SOTotalCount/UserDefined,D,UserDefined_SOCount_TotalCount,int,,4,5
4944,VNFS,1.0.0,3,/Component/Inspector/@dpRestartCount,/Component/Inspector,/Component/Inspector,D,Inspector_dpRestartCount,int,,156,2
292,DDI,1.0,4,/data/product_info/pattern_version/ecp,/data/product_info/pattern_version,/data/product_info/pattern_version,M,pattern_version_ecp,numeric,"6,5",1.00083,3
2914,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion/@tlsv10,/config/smsstate/smsconfig/smsTlsProtocolVersions/jmsServerTlsProtocolVersion,/config/smsstate/smsconfig,M,jmsServerTlsProtocolVersion_tlsv10,varchar,10,false,5
4775,DDI,1.0,4,/data/other/monitored_traffic/h10,/data/other/monitored_traffic,/data/other/monitored_traffic,M,monitored_traffic_h10,int,,11261485848,3
2783,TMCM,2.0,2,/pr/TMCMMode,/pr,/pr,M,pr_TMCMMode,varchar,16,OnPremise,1
4952,VNFS,1.0.0,3,/Component/Inspector/@status,/Component/Inspector,/Component/Inspector,D,Inspector_status,varchar,13,offline,2
300,DDI,1.0,6,/data/product_setting/official_page/detection_setting/detection_rules/override_disable,/data/product_setting/official_page/detection_setting/detection_rules/override_disable,/data/product_setting/official_page/detection_setting,D,override_disable,int,,1119,6
2922,TP,1.0,6,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion/@tlsv12,/config/smsstate/smsconfig/smsTlsProtocolVersions/smsClientTlsProtocolVersion,/config/smsstate/smsconfig,M,smsClientTlsProtocolVersion_tlsv12,varchar,10,false,5
4783,DDI,1.0,4,/data/other/monitored_traffic/h18,/data/other/monitored_traffic,/data/other/monitored_traffic,M,monitored_traffic_h18,int,,10029106488,3
2791,DS,1.0,8,/Data/Products/Product/EndPoint/HostInfoGroupByEnv/Environment/AwsCloudConnectors/@V3_Count,/Data/Products/Product/EndPoint/HostInfoGroupByEnv/Environment/AwsCloudConnectors,/Data/Products/Product/EndPoint/HostInfoGroupByEnv/Environment,M,AwsCloudConnectors_V3_Count,int,,42,7
4960,VNFS,1.0.0,3,/Component/LogProcessor/@cpuNum,/Component/LogProcessor,/Component/LogProcessor,D,LogProcessor_cpuNum,int,,6,2
308,DDI,1.0,6,/data/product_setting/official_page/detection_setting/threat_detection/smart_feedback,/data/product_setting/official_page/detection_setting/threat_detection,/data/product_setting/official_page/detection_setting,M,threat_detection_smart_feedback,int,,1,5
2930,TP,1.0,5,/config/smsstate/smsconfig/tableEncryption/@enabled,/config/smsstate/smsconfig/tableEncryption,/config/smsstate/smsconfig,M,tableEncryption_enabled,varchar,10,no,4
4791,DDI,1.0,4,/data/other/xdd_stat/cav6_record,/data/other/xdd_stat,/data/other/xdd_stat,M,xdd_stat_cav6_record,int,,1187,3
2799,TP,1.0,2,/config/@custId,/config,/config,M,config_custid,varchar,35,tippingpointinternal,1
4968,VNFS,1.0.0,3,/Component/LogProcessor/@memoryUsage,/Component/LogProcessor,/Component/LogProcessor,D,LogProcessor_memoryUsage,numeric,"4,2",46.34,2
316,DDI,1.0,6,/data/product_setting/official_page/notification/high_risk_host_detection/@immediately,/data/product_setting/official_page/notification/high_risk_host_detection,/data/product_setting/official_page/notification,M,high_risk_host_detection_immediately,int,,0,5
2938,TP,1.0,5,/config/smsstate/smsconfig/tmcProxy/@enabled,/config/smsstate/smsconfig/tmcProxy,/config/smsstate/smsconfig,M,tmcProxy_enabled,varchar,10,yes,4
4799,DDI,1.0,4,/data/other/xdd_stat/radius_record,/data/other/xdd_stat,/data/other/xdd_stat,M,xdd_stat_radius_record,int,,140861,3
2807,TP,1.0,3,/config/smsstate/@platform,/config/smsstate,/config,M,smsstate_platform,varchar,21,hp-dl360p-g8,2
4976,DS,1.0,5,/Data/Objects/ESXs/ESX/@logicalProcessors,/Data/Objects/ESXs/ESX,/Data/Objects/ESXs/ESX,D,ESX_logicalProcessors,int,,352,4
324,DDI,1.0,5,/data/product_setting/official_page/schedule_update/use_other_source,/data/product_setting/official_page/schedule_update,/data/product_setting/official_page/schedule_update,M,schedule_update_use_other_source,int,,0,4
2946,TP,1.0,5,/config/smsstate/smsDetailedMysqlDbUsage/table/@dataSize,/config/smsstate/smsDetailedMysqlDbUsage/table,/config/smsstate/smsDetailedMysqlDbUsage,D,table_dataSize,bigint,,10960764928,4
4807,DDI,1.0,3,/data/product_info/lic_bandwidth,/data/product_info,/data/product_info,M,product_info_lic_bandwidth,int,,10000,2
2815,TP,1.0,4,/config/smsstate/idAgentInfo/@agentGroupsUsedBySMS,/config/smsstate/idAgentInfo,/config/smsstate/idAgentInfo,M,idAgentInfo_agentGroupsUsedBySMS,int,,1,3
4984,DS,1.0,5,/Data/Objects/HostUpgradeRecords/HostUpgradeRecord/@isDelayUpgrade,/Data/Objects/HostUpgradeRecords/HostUpgradeRecord,/Data/Objects/HostUpgradeRecords/HostUpgradeRecord,D,HostUpgradeRecord_isDelayUpgrade,varchar,10,false,4
332,DDI,1.0,5,/data/product_setting/rdqa_page/cav_log_setting/xff_rewrite,/data/product_setting/rdqa_page/cav_log_setting,/data/product_setting/rdqa_page/cav_log_setting,M,cav_log_setting_xff_rewrite,int,,0,4
2954,TP,1.0,4,/config/smsstate/smsdevices/@v3Priv,/config/smsstate/smsdevices,/config/smsstate/smsdevices,M,smsdevices_v3Priv,varchar,10,yes,3
4815,DDI,1.0,5,/data/product_setting/rdqa_page/security_setting/hsts_max_age,/data/product_setting/rdqa_page/security_setting,/data/product_setting/rdqa_page/security_setting,M,security_setting_hsts_max_age,int,,63072000,4
2823,TP,1.0,5,/config/smsstate/idAgentInfo/agentInfo/@agentOS,/config/smsstate/idAgentInfo/agentInfo,/config/smsstate/idAgentInfo,D,agentInfo_agentOS,varchar,91,Microsoft Windows Server 2012 R2 Standard Evaluation,4
4992,OSCE,2.0,7,/Data/Products/Product/EndPoint/ScanMode/Item/@Name,/Data/Products/Product/EndPoint/ScanMode/Item,/Data/Products/Product/EndPoint/ScanMode,D,ScanMode_Item_Name,varchar,18,Convention,6
340,DDI,1.0,5,/data/product_setting/rdqa_page/system_setting/ssh,/data/product_setting/rdqa_page/system_setting,/data/product_setting/rdqa_page/system_setting,M,system_setting_ssh,int,,1,4
2962,TP,1.0,5,/config/smsstate/smsdevices/device/@natEnabled,/config/smsstate/smsdevices/device,/config/smsstate/smsdevices,D,device_natEnabled,varchar,10,yes,4
4823,DDWI,2.2,4,/bif/Product/Configuration/TMTFLocalPattem,/bif/Product/Configuration,/bif/Product/Configuration,M,Configuration_TMTFLocalPattem,int,,1,3
2831,TP,1.0,5,/config/smsstate/idAgentInfo/agentInfo/@staleTimeoutMins,/config/smsstate/idAgentInfo/agentInfo,/config/smsstate/idAgentInfo,D,agentInfo_staleTimeoutMins,int,,120,4
5000,OSCE,2.0,9,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/high/@desktop,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel/high,/Data/Products/Product/EndPoint/WebReputation/External/SecurityLevel,M,high_desktop,int,,0,8
348,DDI,1.0,6,/data/product_setting/official_page/third_party/product/ip_cnc,/data/product_setting/official_page/third_party/product,/data/product_setting/official_page/third_party/product,D,product_ip_cnc,int,,0,5
2970,TP,1.0,7,/config/smsstate/smsdevices/device/deviceConfig/afc/@logLevel,/config/smsstate/smsdevices/device/deviceConfig/afc,/config/smsstate/smsdevices,D,afc_logLevel,varchar,10,error,6
4831,DDWI,2.2,7,/bif/Product/Configuration/VA/Images/Image/@Version,/bif/Product/Configuration/VA/Images/Image,/bif/Product/Configuration,D,Image_Version,nvarchar,65,Microsoft Windows XP Professional SP3,6
2839,TP,1.0,6,/config/smsstate/ngfwHAClusters/haCluster/clusterSettings/@configChk,/config/smsstate/ngfwHAClusters/haCluster/clusterSettings,/config/smsstate/ngfwHAClusters/haCluster,D,clusterSettings_configChk,varchar,10,yes,5
5008,OSCE,2.0,8,/Data/Products/Product/EndPoint/WebReputation/Internal/Item/@Name,/Data/Products/Product/EndPoint/WebReputation/Internal/Item,/Data/Products/Product/EndPoint/WebReputation/Internal/Item,D,Internal_Item_Name,varchar,53,SendQuerySmartProtectionServer,7
356,TMCM,2.0,4,/pr/Account/Browser/@TotalCount,/pr/Account/Browser,/pr/Account/Browser,D,Browser_TotalCount,int,,111,3
2978,TP,1.0,7,/config/smsstate/smsdevices/device/deviceConfig/certs/@x509CACerts,/config/smsstate/smsdevices/device/deviceConfig/certs,/config/smsstate/smsdevices,D,certs_x509CACerts,int,,3,6
4839,DDWI,2.2,4,/bif/Product/Policy/HTTPSInspectionAutoTunneling,/bif/Product/Policy,/bif/Product/Policy,M,Policy_HTTPSInspectionAutoTunneling,int,,1,3
2847,TP,1.0,7,/config/smsstate/ngfwHAClusters/haCluster/syncSettings/syncSetting/@enabled,/config/smsstate/ngfwHAClusters/haCluster/syncSettings/syncSetting,/config/smsstate/ngfwHAClusters/haCluster,D,syncSetting_enabled,varchar,10,yes,6
5016,OSCE,2.0,9,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/medium/@server,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel/medium,/Data/Products/Product/EndPoint/WebReputation/Internal/SecurityLevel,M,SecurityLevel_medium_server,int,,0,8
364,TMCM,2.0,4,/pr/AdHocQuery/View/@Name,/pr/AdHocQuery/View,/pr/AdHocQuery/View,D,View_Name,varchar,88,SuspiciousThreat_OverallSummaryByHost_AttackPhaseC,3
2986,TP,1.0,7,/config/smsstate/smsdevices/device/deviceConfig/dvpkg/@patch,/config/smsstate/smsdevices/device/deviceConfig/dvpkg,/config/smsstate/smsdevices,D,deviceConfig_dvpkg_patch,int,,2,6
4847,DDWI,2.2,6,/bif/Product/Policy/JA3/Item/@UserAgent,/bif/Product/Policy/JA3/Item,/bif/Product/Policy,D,Item_UserAgent,varchar,308,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; rv:11.0) like Gecko,5
2855,TP,1.0,5,/config/smsstate/smsconfig/autoAuxDv/@download,/config/smsstate/smsconfig/autoAuxDv,/config/smsstate/smsconfig,M,autoAuxDv_download,varchar,10,yes,4
5024,OSCE,2.0,7,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_DNS/@server_on,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_DNS,/Data/Products/Product/Server/BT_SuspiciousObjectList,M,BT_USE_DNS_server_on,int,,31,6
372,TMCM,2.0,4,/pr/CriticalEventsInfo/Summary/@OtherUsers,/pr/CriticalEventsInfo/Summary,/pr/CriticalEventsInfo/Summary,D,Summary_OtherUsers,int,,170,3
2994,TP,1.0,8,/config/smsstate/smsdevices/device/deviceConfig/exceptionRules/rule/@ipProto,/config/smsstate/smsdevices/device/deviceConfig/exceptionRules/rule,/config/smsstate/smsdevices,D,rule_ipProto,int,,89,7
4855,DS,1.0,5,/Data/Objects/NSXs/NSX/@id,/Data/Objects/NSXs/NSX,/Data/Objects/NSXs/NSX,D,NSX_id,int,,2209,4
2863,TP,1.0,6,/config/smsstate/smsconfig/auxDvPkgs/auxDvPkg/@patch,/config/smsstate/smsconfig/auxDvPkgs/auxDvPkg,/config/smsstate/smsconfig,D,auxDvPkg_patch,int,,0,5
5032,OSCE,2.0,7,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP/@server_on,/Data/Products/Product/Server/BT_SuspiciousObjectList/BT_USE_IP,/Data/Products/Product/Server/BT_SuspiciousObjectList,M,BT_USE_IP_server_on,int,,31,6
380,TMCM,2.0,4,/pr/Directory/Isolate/@Source,/pr/Directory/Isolate,/pr/Directory/Isolate,D,Isolate_Source,varchar,21,endpointPage,3
3002,TP,1.0,8,/config/smsstate/smsdevices/device/deviceConfig/iLinks/iLink/@enabled,/config/smsstate/smsdevices/device/deviceConfig/iLinks/iLink,/config/smsstate/smsdevices,D,iLink_enabled,varchar,10,yes,7
4863,DDAn,1.0,6,/Data/Configuration/ICAP/DefaultMIMEType/AudioDefaultMIMEType/Type,/Data/Configuration/ICAP/DefaultMIMEType/AudioDefaultMIMEType/Type,/Data/Configuration/ICAP,D,Type,varchar,48,audio/x-pn-realaudio-plugin,6
2871,TP,1.0,6,/config/smsstate/smsconfig/dvtPkgs/dvtPkg/@active,/config/smsstate/smsconfig/dvtPkgs/dvtPkg,/config/smsstate/smsconfig,D,dvtPkg_active,varchar,10,false,5
5040,OSCE,2.0,7,/Data/Products/Product/Server/BT_SuspiciousObjectList/SUSP_OBJ_LIST_USE_CM/@server_on,/Data/Products/Product/Server/BT_SuspiciousObjectList/SUSP_OBJ_LIST_USE_CM,/Data/Products/Product/Server/BT_SuspiciousObjectList,M,SUSP_OBJ_LIST_USE_CM_server_on,int,,31,6
388,TMCM,2.0,4,/pr/Directory/TagQuery/@TotalCount,/pr/Directory/TagQuery,/pr/Directory/TagQuery,D,TagQuery_TotalCount,int,,254,3
3010,TP,1.0,8,/config/smsstate/smsdevices/device/deviceConfig/inspectionBypassRules/rule/@mipv4,/config/smsstate/smsdevices/device/deviceConfig/inspectionBypassRules/rule,/config/smsstate/smsdevices,D,rule_mipv4,varchar,11,absent,7
4871,DDAn,1.0,5,/Data/Configuration/ICAP/Trendx/Enable,/Data/Configuration/ICAP/Trendx,/Data/Configuration/ICAP,M,Trendx_Enable,varchar,10,false,4
2879,TP,1.0,8,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail/@entitlementValue,/config/smsstate/smsconfig/entitlement/statuses/deviceStatus/detail,/config/smsstate/smsconfig,D,detail_entitlementValue,int,,40960,7
5048,DDD,1.0,6,/Product/Other/Canned_Reports/Email_Security/Report/@Category,/Product/Other/Canned_Reports/Email_Security/Report,/Product/Other/Canned_Reports/Email_Security,D,Report_Category,varchar,23,Detailed_Info,5
396,TMCM,2.0,4,/pr/Policy/PolicyEntry/@Inherited,/pr/Policy/PolicyEntry,/pr/Policy/PolicyEntry,M,PolicyEntry_Inherited,int,,18,3
3018,TP,1.0,8,/config/smsstate/smsdevices/device/deviceConfig/inspectionBypassRules/rule/@udpDPort,/config/smsstate/smsdevices/device/deviceConfig/inspectionBypassRules/rule,/config/smsstate/smsdevices,D,inspectionBypassRules_rule_udpDPort,varchar,20,33001-33009,7
4879,DDAn,1.0,5,/Data/Configuration/RDQA/Logstash/Enable,/Data/Configuration/RDQA/Logstash,/Data/Configuration/RDQA,M,Logstash_Enable,varchar,10,false,4
2887,TP,1.0,5,/config/smsstate/smsconfig/license/@key,/config/smsstate/smsconfig/license,/config/smsstate/smsconfig,M,license_key,varchar,56,131-TQAS-FQ-3BP7G-KR-5T9JR-LVS-C,4
5056,DDD,1.0,6,/Product/Other/Canned_Reports/Network_Security/Report/@Type,/Product/Other/Canned_Reports/Network_Security/Report,/Product/Other/Canned_Reports/Network_Security,D,Network_Security_Report_Type,varchar,13,Include,5
404,TMCM,2.0,4,/pr/products/product/guid,/pr/products/product,/pr/products/product,D,product_guid,varchar,63,1B92D50FD1D5-439DAE23-91DE-776B-64F7,3
3026,TP,1.0,7,/config/smsstate/smsdevices/device/deviceConfig/loadBalancer/@totalAlgorithms,/config/smsstate/smsdevices/device/deviceConfig/loadBalancer,/config/smsstate/smsdevices,D,loadBalancer_totalAlgorithms,int,,4,6
4887,DDAn,1.0,4,/Data/Configuration/RDQA/SandboxFileQuickMode,/Data/Configuration/RDQA,/Data/Configuration/RDQA,M,RDQA_SandboxFileQuickMode,int,,4,3
2895,TP,1.0,5,/config/smsstate/smsconfig/smscerts/@ca-certs,/config/smsstate/smsconfig/smscerts,/config/smsstate/smsconfig,M,smscerts_ca-certs,int,,29,4
5064,DDD,1.0,6,/Product/Other/Central_Configurations/Configuration_Password_Dictionary/Password/@Count,/Product/Other/Central_Configurations/Configuration_Password_Dictionary/Password,/Product/Other/Central_Configurations/Configuration_Password_Dictionary,D,Password_Count,int,,100,5
412,TMCM,2.0,4,/pr/SOInfo/SOIpUrlChangedInfo/@LastUpdateTime,/pr/SOInfo/SOIpUrlChangedInfo,/pr/SOInfo/SOIpUrlChangedInfo,M,SOIpUrlChangedInfo_LastUpdateTime,datetime,,2015-07-20T11:37:51.647,3
